t,y
4.289999999999953,0.9456975890186432
4.299999999999953,0.946038425298605
4.3099999999999525,0.9463772431949268
4.319999999999952,0.9467140531453888
4.329999999999952,0.9470488655528504
4.339999999999952,0.947381690785112
4.349999999999952,0.947712539174782
4.3599999999999515,0.9480414210191469
4.369999999999951,0.9483683465800467
4.379999999999951,0.9486933260837539
4.389999999999951,0.9490163697208572
4.399999999999951,0.9493374876461487
4.40999999999995,0.9496566899785149
4.41999999999995,0.9499739868008333
4.42999999999995,0.9502893881598709
4.43999999999995,0.9506029040661876
4.4499999999999496,0.9509145444940442
4.459999999999949,0.9512243193813126
4.469999999999949,0.9515322386293907
4.479999999999949,0.9518383121031212
4.489999999999949,0.9521425496307134
4.4999999999999485,0.9524449610036692
4.509999999999948,0.9527455559767122
4.519999999999948,0.9530443442677208
4.529999999999948,0.9533413355576644
4.539999999999948,0.9536365394905433
4.549999999999947,0.9539299656733315
4.559999999999947,0.954221623675924
4.569999999999947,0.9545115230310856
4.579999999999947,0.9547996732344047
4.589999999999947,0.9550860837442496
4.599999999999946,0.9553707639817276
4.609999999999946,0.9556537233306477
4.619999999999946,0.9559349711374864
4.629999999999946,0.9562145167113563
4.6399999999999455,0.956492369323978
4.649999999999945,0.9567685382096547
4.659999999999945,0.9570430325652496
4.669999999999945,0.9573158615501668
4.679999999999945,0.9575870342863343
4.689999999999944,0.9578565598581901
4.699999999999944,0.9581244473126713
4.709999999999944,0.9583907056592056
4.719999999999944,0.9586553438697053
4.729999999999944,0.9589183708785648
4.739999999999943,0.9591797955826594
4.749999999999943,0.959439626841348
4.759999999999943,0.9596978734764771
4.769999999999943,0.9599545442723884
4.7799999999999425,0.960209647975928
4.789999999999942,0.9604631932964585
4.799999999999942,0.960715188905873
4.809999999999942,0.9609656434386122
4.819999999999942,0.961214565491683
4.8299999999999415,0.9614619636246798
4.839999999999941,0.9617078463598081
4.849999999999941,0.9619522221819097
4.859999999999941,0.9621950995384909
4.869999999999941,0.9624364868397524
4.87999999999994,0.962676392458621
4.88999999999994,0.962914824730784
4.89999999999994,0.9631517919547251
4.90999999999994,0.9633873023917624
4.9199999999999395,0.9636213642660887
4.929999999999939,0.9638539857648132
4.939999999999939,0.9640851750380054
4.949999999999939,0.9643149401987411
4.959999999999939,0.9645432893231494
4.9699999999999385,0.9647702304504625
4.979999999999938,0.9649957715830667
4.989999999999938,0.965219920686555
